film_id,title,inventory_id,rental_date,return_date,rental_time,customer_id,rental_rate,rating,category_name,amount
357,"GILBERT PELICAN",1636,"2005-08-21 09:33:44","2005-08-25 08:56:44",4,392,0.99,G,Classics,0.99
357,"GILBERT PELICAN",1635,"2005-08-19 12:11:03","2005-08-28 12:36:03",9,523,0.99,G,Classics,2.99
358,"GILMORE BOILED",1644,"2005-06-17 23:39:11","2005-06-22 20:04:11",5,32,0.99,R,Classics,0.99
358,"GILMORE BOILED",1639,"2005-07-30 16:33:12","2005-08-05 15:56:12",6,571,0.99,R,Classics,1.99
358,"GILMORE BOILED",1643,"2005-07-27 22:11:36","2005-08-03 17:52:36",7,275,0.99,R,Classics,2.99
358,"GILMORE BOILED",1639,"2005-06-21 20:19:00","2005-06-30 15:39:00",9,377,0.99,R,Classics,4.99
358,"GILMORE BOILED",1642,"2005-08-20 23:26:40","2005-08-28 02:30:40",8,396,0.99,R,Classics,3.99
358,"GILMORE BOILED",1642,"2005-07-08 14:18:41","2005-07-09 10:00:41",1,391,0.99,R,Classics,0.99
358,"GILMORE BOILED",1642,"2005-05-29 17:35:50","2005-06-04 17:05:50",6,402,0.99,R,Classics,1.99
358,"GILMORE BOILED",1646,"2005-08-22 17:18:32","2005-08-24 17:25:32",2,224,0.99,R,Classics,0.99
358,"GILMORE BOILED",1641,"2005-08-01 01:56:20","2005-08-09 01:51:20",8,207,0.99,R,Classics,3.99
358,"GILMORE BOILED",1645,"2005-08-18 18:00:29","2005-08-26 20:08:29",8,380,0.99,R,Classics,3.99
358,"GILMORE BOILED",1641,"2005-06-18 15:22:40","2005-06-26 10:02:40",8,298,0.99,R,Classics,3.99
358,"GILMORE BOILED",1644,"2005-08-20 00:33:19","2005-08-22 01:47:19",2,13,0.99,R,Classics,0.99
358,"GILMORE BOILED",1640,"2005-07-29 00:16:23","2005-08-03 05:17:23",5,93,0.99,R,Classics,0.99
358,"GILMORE BOILED",1644,"2005-07-09 11:54:58","2005-07-12 09:46:58",3,515,0.99,R,Classics,0.99
358,"GILMORE BOILED",1639,"2005-08-18 10:53:12","2005-08-19 13:54:12",1,285,0.99,R,Classics,0.99
358,"GILMORE BOILED",1643,"2005-08-20 09:27:05","2005-08-21 14:54:05",1,564,0.99,R,Classics,0.99
358,"GILMORE BOILED",1639,"2005-07-09 03:34:57","2005-07-17 22:36:57",8,227,0.99,R,Classics,3.99
358,"GILMORE BOILED",1643,"2005-07-08 05:02:43","2005-07-11 04:56:43",3,500,0.99,R,Classics,0.99
358,"GILMORE BOILED",1639,"2005-05-31 07:47:18","2005-06-03 01:57:18",3,108,0.99,R,Classics,0.99
358,"GILMORE BOILED",1642,"2005-08-02 21:14:16","2005-08-10 02:39:16",8,379,0.99,R,Classics,3.99
358,"GILMORE BOILED",1642,"2005-06-18 19:13:45","2005-06-27 14:43:45",9,308,0.99,R,Classics,4.99
358,"GILMORE BOILED",1641,"2005-08-18 08:36:03","2005-08-23 03:30:03",5,295,0.99,R,Classics,0.99
358,"GILMORE BOILED",1646,"2005-07-31 15:56:35","2005-08-02 12:01:35",2,211,0.99,R,Classics,0.99
358,"GILMORE BOILED",1641,"2005-07-12 03:15:45","2005-07-17 08:47:45",5,40,0.99,R,Classics,0.99
358,"GILMORE BOILED",1645,"2005-08-02 05:29:48","2005-08-06 05:36:48",4,242,0.99,R,Classics,0.99
358,"GILMORE BOILED",1640,"2005-08-17 16:42:13","2005-08-22 20:38:13",5,66,0.99,R,Classics,0.99
358,"GILMORE BOILED",1644,"2005-07-28 15:10:25","2005-08-06 19:15:25",9,212,0.99,R,Classics,4.99
358,"GILMORE BOILED",1640,"2005-07-12 07:44:49","2005-07-20 03:22:49",8,464,0.99,R,Classics,3.99
360,"GLASS DYING",1649,"2005-08-17 00:39:54","2005-08-24 20:46:54",7,356,0.99,G,Action,3.99
360,"GLASS DYING",1649,"2005-07-06 14:45:22","2005-07-07 11:01:22",1,228,0.99,G,Action,0.99
360,"GLASS DYING",1649,"2005-05-27 08:16:25","2005-06-01 11:41:25",5,464,0.99,G,Action,1.99
360,"GLASS DYING",1648,"2005-08-02 17:45:55","2005-08-10 20:53:55",8,466,0.99,G,Action,4.99
360,"GLASS DYING",1648,"2005-06-16 05:12:37","2005-06-25 06:28:37",9,83,0.99,G,Action,5.99
360,"GLASS DYING",1647,"2005-08-19 23:30:53","2005-08-22 05:18:53",3,171,0.99,G,Action,0.99
360,"GLASS DYING",1650,"2005-08-01 15:10:26","2005-08-04 10:58:26",3,172,0.99,G,Action,0.99
360,"GLASS DYING",1649,"2005-07-27 14:58:29","2005-08-05 09:02:29",9,407,0.99,G,Action,5.99
360,"GLASS DYING",1649,"2005-06-19 10:38:42","2005-06-23 14:20:42",4,29,0.99,G,Action,0.99
360,"GLASS DYING",1648,"2005-08-23 15:58:05","2005-08-26 19:23:05",3,464,0.99,G,Action,0.99
360,"GLASS DYING",1648,"2005-07-10 16:57:50","2005-07-18 14:07:50",8,478,0.99,G,Action,4.99
360,"GLASS DYING",1648,"2005-05-28 17:46:57","2005-06-06 18:24:57",9,42,0.99,G,Action,5.99
360,"GLASS DYING",1647,"2005-07-31 06:31:03","2005-08-07 06:19:03",7,378,0.99,G,Action,3.99
360,"GLASS DYING",1650,"2005-08-18 06:07:00","2005-08-21 07:54:00",3,211,0.99,G,Action,0.99
361,"GLEAMING JAWBREAKER",1654,"2005-08-02 08:26:24","2005-08-07 09:24:24",5,231,2.99,NC-17,Sports,2.99
361,"GLEAMING JAWBREAKER",1658,"2005-07-27 05:28:57","2005-08-04 10:41:57",8,406,2.99,NC-17,Sports,5.99
361,"GLEAMING JAWBREAKER",1654,"2005-06-16 20:16:15","2005-06-20 22:23:15",4,429,2.99,NC-17,Sports,2.99
361,"GLEAMING JAWBREAKER",1657,"2005-07-31 15:50:22","2005-08-08 19:10:22",8,572,2.99,NC-17,Sports,5.99
361,"GLEAMING JAWBREAKER",1653,"2005-07-27 12:45:14","2005-07-30 07:02:14",3,121,2.99,NC-17,Sports,2.99
361,"GLEAMING JAWBREAKER",1657,"2005-06-15 10:18:34","2005-06-23 06:25:34",8,448,2.99,NC-17,Sports,5.99
361,"GLEAMING JAWBREAKER",1652,"2005-08-23 17:12:31","2005-08-30 17:22:31",7,15,2.99,NC-17,Sports,4.99
361,"GLEAMING JAWBREAKER",1656,"2005-07-29 12:07:53","2005-07-31 09:27:53",2,482,2.99,NC-17,Sports,2.99
361,"GLEAMING JAWBREAKER",1652,"2005-07-10 02:11:13","2005-07-15 06:56:13",5,590,2.99,NC-17,Sports,2.99
361,"GLEAMING JAWBREAKER",1656,"2005-06-20 18:26:14","2005-06-29 17:17:14",9,289,2.99,NC-17,Sports,6.99
361,"GLEAMING JAWBREAKER",1651,"2005-08-18 05:15:46","2005-08-26 02:23:46",8,532,2.99,NC-17,Sports,5.99
361,"GLEAMING JAWBREAKER",1655,"2005-08-01 06:58:17","2005-08-05 02:09:17",4,128,2.99,NC-17,Sports,2.99
361,"GLEAMING JAWBREAKER",1651,"2005-07-07 02:19:14","2005-07-15 08:09:14",8,344,2.99,NC-17,Sports,5.99
361,"GLEAMING JAWBREAKER",1655,"2005-06-17 22:59:42","2005-06-24 04:11:42",7,30,2.99,NC-17,Sports,4.99
361,"GLEAMING JAWBREAKER",1654,"2005-08-18 23:29:00","2005-08-26 20:57:00",8,575,2.99,NC-17,Sports,5.99
361,"GLEAMING JAWBREAKER",1654,"2005-07-11 13:56:46","2005-07-18 12:53:46",7,210,2.99,NC-17,Sports,4.99
361,"GLEAMING JAWBREAKER",1657,"2005-08-22 00:58:35","2005-08-29 20:16:35",7,362,2.99,NC-17,Sports,4.99
361,"GLEAMING JAWBREAKER",1653,"2005-08-20 02:27:53","2005-08-22 06:10:53",2,454,2.99,NC-17,Sports,2.99
361,"GLEAMING JAWBREAKER",1657,"2005-07-09 11:43:08","2005-07-17 08:58:08",8,290,2.99,NC-17,Sports,5.99
361,"GLEAMING JAWBREAKER",1653,"2005-07-08 12:32:08","2005-07-17 17:34:08",9,535,2.99,NC-17,Sports,6.99
361,"GLEAMING JAWBREAKER",1656,"2005-08-19 15:47:58","2005-08-26 12:43:58",7,91,2.99,NC-17,Sports,4.99
361,"GLEAMING JAWBREAKER",1652,"2005-08-02 03:33:30","2005-08-10 06:19:30",8,447,2.99,NC-17,Sports,5.99
361,"GLEAMING JAWBREAKER",1656,"2005-07-11 21:06:17","2005-07-16 02:51:17",5,30,2.99,NC-17,Sports,2.99
361,"GLEAMING JAWBREAKER",1652,"2005-06-17 02:45:10","2005-06-22 22:54:10",5,528,2.99,NC-17,Sports,2.99
361,"GLEAMING JAWBREAKER",1655,"2005-08-19 12:44:38","2005-08-25 10:59:38",6,371,2.99,NC-17,Sports,3.99
361,"GLEAMING JAWBREAKER",1651,"2005-08-01 06:42:31","2005-08-08 07:44:31",7,87,2.99,NC-17,Sports,4.99
361,"GLEAMING JAWBREAKER",1655,"2005-07-08 01:42:45","2005-07-16 22:29:45",8,349,2.99,NC-17,Sports,5.99
361,"GLEAMING JAWBREAKER",1655,"2005-05-28 04:30:05","2005-06-03 10:01:05",6,359,2.99,NC-17,Sports,3.99
362,"GLORY TRACY",1660,"2005-08-22 20:52:12","2005-08-26 00:36:12",4,331,2.99,PG-13,Games,2.99
362,"GLORY TRACY",1660,"2005-07-06 02:54:36","2005-07-11 05:48:36",5,587,2.99,PG-13,Games,2.99
362,"GLORY TRACY",1659,"2005-08-02 07:56:41","2005-08-07 05:35:41",5,423,2.99,PG-13,Games,2.99
362,"GLORY TRACY",1660,"2005-07-30 13:45:54","2005-08-02 15:33:54",3,128,2.99,PG-13,Games,2.99
362,"GLORY TRACY",1659,"2005-08-23 04:33:39","2005-08-25 07:53:39",2,232,2.99,PG-13,Games,2.99
363,"GO PURPLE",1661,"2005-08-19 07:31:46","2005-08-24 09:20:46",5,311,0.99,R,Music,2.99
363,"GO PURPLE",1666,"2005-07-29 14:11:25","2005-08-07 15:32:25",9,563,0.99,R,Music,6.99
363,"GO PURPLE",1661,"2005-07-06 06:01:50","2005-07-08 05:04:50",2,88,0.99,R,Music,0.99
363,"GO PURPLE",1666,"2005-06-21 04:19:03","2005-06-23 01:29:03",2,340,0.99,R,Music,0.99
363,"GO PURPLE",1665,"2005-07-27 11:41:57","2005-08-01 10:39:57",5,314,0.99,R,Music,2.99
363,"GO PURPLE",1664,"2005-08-22 18:49:40","2005-08-28 21:22:40",6,422,0.99,R,Music,3.99
363,"GO PURPLE",1663,"2005-08-23 14:38:37","2005-08-27 14:45:37",4,446,0.99,R,Music,1.99
363,"GO PURPLE",1662,"2005-08-18 16:27:08","2005-08-19 14:53:08",1,286,0.99,R,Music,0.99
363,"GO PURPLE",1662,"2005-07-10 04:43:14","2005-07-11 22:58:14",1,240,0.99,R,Music,0.99
363,"GO PURPLE",1662,"2005-05-28 06:41:58","2005-06-02 09:12:58",5,535,0.99,R,Music,2.99
363,"GO PURPLE",1666,"2005-08-23 02:05:20","2005-08-29 07:52:20",6,502,0.99,R,Music,3.99
363,"GO PURPLE",1661,"2005-08-02 13:34:08","2005-08-06 16:23:08",4,441,0.99,R,Music,1.99
363,"GO PURPLE",1666,"2005-07-07 02:36:33","2005-07-09 08:32:33",2,354,0.99,R,Music,0.99
363,"GO PURPLE",1661,"2005-06-16 16:53:33","2005-06-25 21:48:33",9,273,0.99,R,Music,6.99
363,"GO PURPLE",1665,"2005-08-17 07:56:22","2005-08-22 03:49:22",5,341,0.99,R,Music,2.99
363,"GO PURPLE",1665,"2005-07-06 11:31:24","2005-07-15 06:53:24",9,355,0.99,R,Music,6.99
363,"GO PURPLE",1664,"2005-07-30 02:36:06","2005-08-02 23:37:06",3,260,0.99,R,Music,0.99
363,"GO PURPLE",1663,"2005-08-02 15:32:32","2005-08-06 20:22:32",4,35,0.99,R,Music,1.99
363,"GO PURPLE",1662,"2005-07-27 00:16:45","2005-07-30 23:16:45",3,370,0.99,R,Music,0.99
363,"GO PURPLE",1662,"2005-06-19 16:05:41","2005-06-20 20:48:41",1,36,0.99,R,Music,0.99
364,"GODFATHER DIARY",1669,"2005-08-01 10:42:28","2005-08-02 07:05:28",1,334,2.99,NC-17,New,2.99
364,"GODFATHER DIARY",1669,"2005-06-21 07:46:58","2005-06-26 11:22:58",5,406,2.99,NC-17,New,4.99
364,"GODFATHER DIARY",1668,"2005-07-29 11:52:47","2005-08-03 08:14:47",5,441,2.99,NC-17,New,4.99
364,"GODFATHER DIARY",1667,"2005-07-29 15:44:55","2005-08-01 14:09:55",3,401,2.99,NC-17,New,2.99
364,"GODFATHER DIARY",1669,"2005-08-22 11:19:22","2005-08-25 09:04:22",3,67,2.99,NC-17,New,2.99
364,"GODFATHER DIARY",1669,"2005-07-08 00:58:15","2005-07-11 23:22:15",3,474,2.99,NC-17,New,2.99
364,"GODFATHER DIARY",1668,"2005-08-22 02:27:32","2005-08-31 03:35:32",9,187,2.99,NC-17,New,8.99
364,"GODFATHER DIARY",1667,"2005-08-19 10:46:16","2005-08-26 08:05:16",7,160,2.99,NC-17,New,6.99
365,"GOLD RIVER",1672,"2005-07-28 08:25:00","2005-07-29 14:07:00",1,301,4.99,R,Comedy,4.99
365,"GOLD RIVER",1672,"2005-06-21 06:05:53","2005-06-25 09:40:53",4,462,4.99,R,Comedy,4.99
365,"GOLD RIVER",1671,"2005-08-02 22:09:01","2005-08-07 03:46:01",5,47,4.99,R,Comedy,5.99
365,"GOLD RIVER",1671,"2005-06-20 04:13:47","2005-06-22 04:38:47",2,176,4.99,R,Comedy,4.99
365,"GOLD RIVER",1670,"2005-07-27 19:07:43","2005-08-04 22:12:43",8,255,4.99,R,Comedy,8.99
365,"GOLD RIVER",1670,"2005-06-18 23:28:27","2005-06-26 01:36:27",8,519,4.99,R,Comedy,8.99
365,"GOLD RIVER",1673,"2005-08-17 03:36:52","2005-08-25 07:17:52",8,448,4.99,R,Comedy,8.99
365,"GOLD RIVER",1672,"2005-08-22 19:44:59","2005-08-30 21:59:59",8,390,4.99,R,Comedy,8.99
365,"GOLD RIVER",1672,"2005-07-07 20:58:58","2005-07-13 19:57:58",6,166,4.99,R,Comedy,6.99
365,"GOLD RIVER",1671,"2005-08-21 18:59:17","2005-08-23 13:19:17",2,339,4.99,R,Comedy,4.99
365,"GOLD RIVER",1671,"2005-07-07 05:05:05","2005-07-10 05:39:05",3,522,4.99,R,Comedy,4.99
365,"GOLD RIVER",1670,"2005-08-17 02:29:41","2005-08-23 20:47:41",6,6,4.99,R,Comedy,6.99
365,"GOLD RIVER",1670,"2005-07-08 18:18:16","2005-07-16 14:59:16",8,119,4.99,R,Comedy,8.99
365,"GOLD RIVER",1673,"2005-08-01 22:26:10","2005-08-05 21:55:10",4,287,4.99,R,Comedy,4.99
366,"GOLDFINGER SENSIBILITY",1676,"2005-08-20 16:07:55","2005-08-25 18:26:55",5,272,0.99,G,Drama,2.99
366,"GOLDFINGER SENSIBILITY",1676,"2005-07-07 01:46:44","2005-07-12 00:16:44",5,315,0.99,G,Drama,2.99
366,"GOLDFINGER SENSIBILITY",1680,"2005-08-20 14:47:02","2005-08-26 20:32:02",6,186,0.99,G,Drama,3.99
366,"GOLDFINGER SENSIBILITY",1675,"2005-08-17 22:56:39","2005-08-26 19:37:39",9,207,0.99,G,Drama,6.99
366,"GOLDFINGER SENSIBILITY",1680,"2005-07-12 01:29:41","2005-07-15 21:33:41",3,240,0.99,G,Drama,0.99
366,"GOLDFINGER SENSIBILITY",1675,"2005-07-09 09:43:21","2005-07-13 07:29:21",4,452,0.99,G,Drama,1.99
366,"GOLDFINGER SENSIBILITY",1679,"2005-07-30 22:29:13","2005-08-05 20:55:13",6,377,0.99,G,Drama,3.99
366,"GOLDFINGER SENSIBILITY",1675,"2005-05-25 16:03:42","2005-05-30 14:23:42",5,197,0.99,G,Drama,2.99
366,"GOLDFINGER SENSIBILITY",1678,"2005-08-20 18:44:53","2005-08-22 16:25:53",2,64,0.99,G,Drama,0.99
366,"GOLDFINGER SENSIBILITY",1674,"2005-07-28 21:17:19","2005-07-30 21:12:19",2,461,0.99,G,Drama,0.99
366,"GOLDFINGER SENSIBILITY",1677,"2005-08-22 00:46:54","2005-08-30 19:03:54",8,184,0.99,G,Drama,5.99
366,"GOLDFINGER SENSIBILITY",1677,"2005-07-06 10:53:34","2005-07-07 13:43:34",1,173,0.99,G,Drama,0.99
366,"GOLDFINGER SENSIBILITY",1677,"2005-05-27 16:10:04","2005-06-05 13:22:04",9,288,0.99,G,Drama,6.99
366,"GOLDFINGER SENSIBILITY",1676,"2005-07-30 16:12:28","2005-08-05 18:34:28",6,65,0.99,G,Drama,3.99
366,"GOLDFINGER SENSIBILITY",1676,"2005-06-21 06:18:42","2005-06-28 09:18:42",7,224,0.99,G,Drama,4.99
366,"GOLDFINGER SENSIBILITY",1680,"2005-08-01 05:47:10","2005-08-06 09:04:10",5,416,0.99,G,Drama,2.99
366,"GOLDFINGER SENSIBILITY",1675,"2005-07-30 21:45:46","2005-08-05 21:22:46",6,3,0.99,G,Drama,3.99
366,"GOLDFINGER SENSIBILITY",1679,"2005-08-17 10:20:39","2005-08-23 13:37:39",6,488,0.99,G,Drama,3.99
366,"GOLDFINGER SENSIBILITY",1675,"2005-06-20 15:05:18","2005-06-26 20:52:18",6,303,0.99,G,Drama,3.99
366,"GOLDFINGER SENSIBILITY",1679,"2005-07-11 04:47:42","2005-07-13 01:49:42",2,267,0.99,G,Drama,0.99
366,"GOLDFINGER SENSIBILITY",1674,"2005-08-17 02:53:55","2005-08-26 02:19:55",9,290,0.99,G,Drama,6.99
366,"GOLDFINGER SENSIBILITY",1678,"2005-07-29 19:18:30","2005-08-05 18:39:30",7,174,0.99,G,Drama,4.99
366,"GOLDFINGER SENSIBILITY",1677,"2005-07-29 20:53:23","2005-07-31 18:14:23",2,469,0.99,G,Drama,0.99
366,"GOLDFINGER SENSIBILITY",1677,"2005-06-20 10:10:29","2005-06-22 07:26:29",2,133,0.99,G,Drama,0.99
367,"GOLDMINE TYCOON",1681,"2005-05-25 04:18:51","2005-05-27 03:58:51",2,272,0.99,R,Sci-Fi,0.99
367,"GOLDMINE TYCOON",1685,"2005-07-07 14:27:51","2005-07-12 19:55:51",5,69,0.99,R,Sci-Fi,0.99
367,"GOLDMINE TYCOON",1684,"2005-08-01 09:52:37","2005-08-07 09:40:37",6,135,0.99,R,Sci-Fi,0.99
367,"GOLDMINE TYCOON",1684,"2005-06-18 23:19:53","2005-06-21 04:43:53",3,452,0.99,R,Sci-Fi,0.99
367,"GOLDMINE TYCOON",1687,"2005-08-20 18:52:17","2005-08-28 15:19:17",8,553,0.99,R,Sci-Fi,2.99
367,"GOLDMINE TYCOON",1683,"2005-08-20 15:11:11","2005-08-22 20:13:11",2,306,0.99,R,Sci-Fi,0.99
367,"GOLDMINE TYCOON",1687,"2005-07-12 15:48:54","2005-07-21 14:39:54",9,63,0.99,R,Sci-Fi,3.99
367,"GOLDMINE TYCOON",1683,"2005-07-07 05:25:39","2005-07-12 04:30:39",5,573,0.99,R,Sci-Fi,0.99
367,"GOLDMINE TYCOON",1686,"2005-08-22 12:47:45","2005-08-29 13:18:45",7,91,0.99,R,Sci-Fi,1.99
367,"GOLDMINE TYCOON",1682,"2005-07-27 16:16:02","2005-08-03 18:02:02",7,526,0.99,R,Sci-Fi,1.99
367,"GOLDMINE TYCOON",1686,"2005-07-10 03:03:35","2005-07-14 07:49:35",4,6,0.99,R,Sci-Fi,0.99
367,"GOLDMINE TYCOON",1681,"2005-07-27 12:39:48","2005-08-04 18:24:48",8,400,0.99,R,Sci-Fi,2.99
367,"GOLDMINE TYCOON",1686,"2005-05-27 12:44:03","2005-06-02 08:19:03",6,422,0.99,R,Sci-Fi,0.99
367,"GOLDMINE TYCOON",1681,"2005-06-16 18:07:55","2005-06-23 23:49:55",7,359,0.99,R,Sci-Fi,1.99
367,"GOLDMINE TYCOON",1685,"2005-07-27 09:01:23","2005-08-04 14:14:23",8,492,0.99,R,Sci-Fi,2.99
367,"GOLDMINE TYCOON",1684,"2005-08-18 15:13:04","2005-08-21 19:29:04",3,407,0.99,R,Sci-Fi,0.99
367,"GOLDMINE TYCOON",1684,"2005-07-09 15:58:38","2005-07-15 13:55:38",6,52,0.99,R,Sci-Fi,0.99
367,"GOLDMINE TYCOON",1684,"2005-05-29 22:16:42","2005-06-06 01:38:42",8,371,0.99,R,Sci-Fi,2.99
367,"GOLDMINE TYCOON",1687,"2005-07-31 05:12:27","2005-08-02 00:24:27",2,371,0.99,R,Sci-Fi,0.99
367,"GOLDMINE TYCOON",1683,"2005-08-01 23:51:00","2005-08-10 19:59:00",9,278,0.99,R,Sci-Fi,3.99
367,"GOLDMINE TYCOON",1687,"2005-06-20 13:53:53","2005-06-24 11:31:53",4,227,0.99,R,Sci-Fi,0.99
367,"GOLDMINE TYCOON",1682,"2005-08-19 08:34:39","2005-08-28 10:13:39",9,344,0.99,R,Sci-Fi,3.99
367,"GOLDMINE TYCOON",1686,"2005-07-30 01:31:25","2005-08-02 07:14:25",3,280,0.99,R,Sci-Fi,0.99
367,"GOLDMINE TYCOON",1681,"2005-08-17 01:19:52","2005-08-19 00:47:52",2,403,0.99,R,Sci-Fi,0.99
367,"GOLDMINE TYCOON",1686,"2005-06-17 15:14:43","2005-06-21 11:08:43",4,172,0.99,R,Sci-Fi,0.99
367,"GOLDMINE TYCOON",1681,"2005-07-10 15:27:56","2005-07-18 15:37:56",8,581,0.99,R,Sci-Fi,2.99
367,"GOLDMINE TYCOON",1685,"2005-08-22 09:37:27","2005-08-23 14:39:27",1,3,0.99,R,Sci-Fi,0.99
368,"GONE TROUBLE",1688,"2005-08-02 02:46:22","2005-08-06 01:49:22",4,595,2.99,R,Drama,2.99
368,"GONE TROUBLE",1688,"2005-06-16 00:37:35","2005-06-22 18:58:35",6,362,2.99,R,Drama,2.99
368,"GONE TROUBLE",1689,"2005-08-02 12:32:12","2005-08-03 17:13:12",1,146,2.99,R,Drama,2.99
368,"GONE TROUBLE",1689,"2005-06-16 21:32:50","2005-06-26 01:11:50",10,386,2.99,R,Drama,5.99
368,"GONE TROUBLE",1688,"2005-08-22 19:16:04","2005-08-31 21:05:04",9,219,2.99,R,Drama,4.99
368,"GONE TROUBLE",1688,"2005-07-08 05:59:00","2005-07-16 06:23:00",8,442,2.99,R,Drama,3.99
368,"GONE TROUBLE",1688,"2005-05-29 06:35:13","2005-06-04 03:23:13",6,323,2.99,R,Drama,2.99
368,"GONE TROUBLE",1689,"2005-08-18 11:41:47","2005-08-24 16:43:47",6,80,2.99,R,Drama,2.99
368,"GONE TROUBLE",1689,"2005-07-10 20:05:30","2005-07-14 23:05:30",4,439,2.99,R,Drama,2.99
368,"GONE TROUBLE",1689,"2005-05-25 23:49:56","2005-06-01 21:41:56",7,357,2.99,R,Drama,2.99
369,"GOODFELLAS SALUTE",1691,"2005-06-19 07:19:41","2005-06-25 11:10:41",6,287,4.99,PG,Sci-Fi,6.99
369,"GOODFELLAS SALUTE",1695,"2005-07-28 20:01:23","2005-08-03 01:00:23",6,41,4.99,PG,Sci-Fi,6.99
369,"GOODFELLAS SALUTE",1690,"2005-08-19 07:54:59","2005-08-26 09:50:59",7,145,4.99,PG,Sci-Fi,7.99
369,"GOODFELLAS SALUTE",1695,"2005-06-19 04:40:06","2005-06-26 09:37:06",7,267,4.99,PG,Sci-Fi,7.99
369,"GOODFELLAS SALUTE",1690,"2005-07-08 17:28:08","2005-07-11 17:44:08",3,172,4.99,PG,Sci-Fi,4.99
369,"GOODFELLAS SALUTE",1694,"2005-08-02 00:18:59","2005-08-08 22:20:59",6,134,4.99,PG,Sci-Fi,6.99
369,"GOODFELLAS SALUTE",1693,"2005-08-23 18:08:19","2005-08-26 18:06:19",3,276,4.99,PG,Sci-Fi,4.99
369,"GOODFELLAS SALUTE",1697,"2005-07-27 05:08:59","2005-07-29 03:42:59",2,403,4.99,PG,Sci-Fi,4.99
369,"GOODFELLAS SALUTE",1693,"2005-07-11 00:16:35","2005-07-20 01:30:35",9,505,4.99,PG,Sci-Fi,9.99
369,"GOODFELLAS SALUTE",1697,"2005-06-21 15:50:30","2005-06-25 18:07:30",4,298,4.99,PG,Sci-Fi,4.99
369,"GOODFELLAS SALUTE",1692,"2005-08-01 08:11:07","2005-08-04 11:12:07",3,248,4.99,PG,Sci-Fi,4.99
369,"GOODFELLAS SALUTE",1696,"2005-08-23 04:12:52","2005-08-31 04:25:52",8,197,4.99,PG,Sci-Fi,8.99
369,"GOODFELLAS SALUTE",1691,"2005-08-22 11:17:37","2005-08-28 06:27:37",6,397,4.99,PG,Sci-Fi,6.99
369,"GOODFELLAS SALUTE",1696,"2005-07-10 14:15:21","2005-07-14 08:53:21",4,235,4.99,PG,Sci-Fi,4.99
369,"GOODFELLAS SALUTE",1691,"2005-07-11 19:39:41","2005-07-18 01:13:41",7,54,4.99,PG,Sci-Fi,7.99
369,"GOODFELLAS SALUTE",1695,"2005-08-22 00:40:22","2005-08-26 01:37:22",4,303,4.99,PG,Sci-Fi,4.99
369,"GOODFELLAS SALUTE",1691,"2005-05-31 16:37:36","2005-06-06 21:02:36",6,74,4.99,PG,Sci-Fi,6.99
369,"GOODFELLAS SALUTE",1695,"2005-07-06 18:46:34","2005-07-07 13:15:34",1,530,4.99,PG,Sci-Fi,4.99
369,"GOODFELLAS SALUTE",1690,"2005-08-02 15:44:55","2005-08-08 16:42:55",6,341,4.99,PG,Sci-Fi,6.99
369,"GOODFELLAS SALUTE",1694,"2005-08-20 06:30:33","2005-08-27 09:29:33",7,194,4.99,PG,Sci-Fi,7.99
369,"GOODFELLAS SALUTE",1690,"2005-06-14 23:07:08","2005-06-21 17:12:08",7,285,4.99,PG,Sci-Fi,7.99
369,"GOODFELLAS SALUTE",1694,"2005-07-08 11:07:36","2005-07-14 08:40:36",6,221,4.99,PG,Sci-Fi,6.99
369,"GOODFELLAS SALUTE",1697,"2005-08-21 23:02:02","2005-08-28 05:01:02",7,81,4.99,PG,Sci-Fi,7.99
369,"GOODFELLAS SALUTE",1693,"2005-07-27 09:55:33","2005-07-29 04:33:33",2,481,4.99,PG,Sci-Fi,4.99
369,"GOODFELLAS SALUTE",1697,"2005-07-09 06:42:32","2005-07-10 08:21:32",1,21,4.99,PG,Sci-Fi,4.99
369,"GOODFELLAS SALUTE",1692,"2005-08-17 07:19:29","2005-08-20 09:35:29",3,279,4.99,PG,Sci-Fi,4.99
369,"GOODFELLAS SALUTE",1697,"2005-05-28 03:09:28","2005-06-05 00:49:28",8,597,4.99,PG,Sci-Fi,8.99
369,"GOODFELLAS SALUTE",1692,"2005-07-07 12:37:56","2005-07-09 08:48:56",2,57,4.99,PG,Sci-Fi,4.99
369,"GOODFELLAS SALUTE",1696,"2005-07-30 02:08:25","2005-08-08 07:19:25",9,446,4.99,PG,Sci-Fi,9.99
369,"GOODFELLAS SALUTE",1691,"2005-07-31 15:19:48","2005-08-05 21:09:48",5,264,4.99,PG,Sci-Fi,5.99
369,"GOODFELLAS SALUTE",1696,"2005-06-15 12:01:34","2005-06-23 12:05:34",8,290,4.99,PG,Sci-Fi,8.99
370,"GORGEOUS BINGO",1700,"2005-08-19 23:28:15","2005-08-25 04:44:15",6,229,2.99,R,Children,4.99
370,"GORGEOUS BINGO",1700,"2005-07-06 16:51:21","2005-07-12 13:58:21",6,103,2.99,R,Children,4.99
370,"GORGEOUS BINGO",1699,"2005-08-17 05:11:07","2005-08-26 10:18:07",9,113,2.99,R,Children,7.99
370,"GORGEOUS BINGO",1699,"2005-07-11 13:24:27","2005-07-15 17:51:27",4,393,2.99,R,Children,2.99
