station_id, time UTC, AtmosphericPressure mb, WindDirection degrees, WindSpeed kn, Gust kn, AirTemperature degree C, RelativeHumidity percent
M4, 2010-11-12T05:00:00Z,984.6,280,34,45,10.2,70
M4, 2010-11-12T06:00:00Z,984.4,270,31,45,10.4,73
M4, 2010-11-12T07:00:00Z,985.2,270,30,41,10.1,69
M4, 2010-11-12T08:00:00Z,985.6,280,29,39,10.2,66
M4, 2010-11-12T09:00:00Z,985.8,280,27,37,10.1,68
M4, 2010-11-12T10:00:00Z,986,270,25,37,10.1,63
M4, 2010-11-12T11:00:00Z,986.4,270,25,35,9.8,61
M4, 2010-11-12T12:00:00Z,986.4,270,23,31,9.8,63
M4, 2010-11-12T13:00:00Z,986.4,260,20,29,9.9,59
M4, 2010-11-12T14:00:00Z,986.2,260,20,29,9.9,66
M4, 2010-11-12T15:00:00Z,986,260,21,29,9.7,62
M4, 2010-11-12T16:00:00Z,985.8,260,18,27,9.7,63
M4, 2010-11-12T17:00:00Z,985.4,270,20,27,9.7,63
M4, 2010-11-12T18:00:00Z,985.6,260,24,33,7.7,70
M4, 2010-11-12T19:00:00Z,985.8,280,21,31,8.3,71
M4, 2010-11-12T20:00:00Z,985.4,260,20,27,9.1,67
M4, 2010-11-12T21:00:00Z,985.2,260,20,29,9.3,66
M4, 2010-11-12T22:00:00Z,985.4,260,22,31,9.5,63
M4, 2010-11-12T23:00:00Z,985.2,260,20,31,8.7,69
M4, 2010-11-13T00:00:00Z,984.8,270,20,29,9,66
M4, 2010-11-13T01:00:00Z,985,260,22,27,9.5,66
M4, 2010-11-13T02:00:00Z,984.8,270,21,31,9.4,62
M4, 2010-11-13T03:00:00Z,984.8,260,22,31,9.5,61
M4, 2010-11-13T04:00:00Z,984.8,270,21,29,9.5,63
M4, 2010-11-13T05:00:00Z,985,270,20,29,9.1,58
M4, 2010-11-13T06:00:00Z,985,270,21,27,9.1,65
M4, 2010-11-13T07:00:00Z,985.4,270,22,31,8.7,66
M4, 2010-11-13T08:00:00Z,985.6,260,20,31,8.4,67
M4, 2010-11-13T09:00:00Z,984.8,250,20,31,9.3,62
M4, 2010-11-13T10:00:00Z,985.4,250,18,25,9.2,61
M4, 2010-11-13T11:00:00Z,985.6,250,17,23,9.4,62
M4, 2010-11-13T12:00:00Z,985.4,250,17,23,9.4,60
M4, 2010-11-13T13:00:00Z,985.2,240,15,23,9.3,58
M4, 2010-11-13T14:00:00Z,985.2,240,16,20,9.6,62
M4, 2010-11-13T15:00:00Z,985.4,250,13,20,9.3,58
M4, 2010-11-13T16:00:00Z,985,230,14,23,9.4,62
M4, 2010-11-13T17:00:00Z,985.4,250,13,20,9.4,54
M4, 2010-11-13T18:00:00Z,985.8,240,11,20,9.4,53
M4, 2010-11-13T19:00:00Z,985.8,230,11,18,9.3,57
M4, 2010-11-13T20:00:00Z,986.4,230,10,16,9.3,63
M4, 2010-11-13T21:00:00Z,986.2,280,11,20,8.7,58
M4, 2010-11-13T22:00:00Z,987,260,7,20,8.1,71
M4, 2010-11-13T23:00:00Z,988,190,8,18,8.5,59
M4, 2010-11-14T00:00:00Z,988.4,190,18,27,6.3,79
M4, 2010-11-14T01:00:00Z, NaN,180,14,21,7.4,72
M4, 2010-11-14T02:00:00Z,988,190,15,23,7.3,74
M4, 2010-11-14T03:00:00Z,989.2,200,15,21,7.9,75
M4, 2010-11-14T04:00:00Z,989,250,12,20,7.8,75
M4, 2010-11-14T05:00:00Z,989.6,210,7,14,7.9,71
M4, 2010-11-14T06:00:00Z,990,200,6,12,7.9,73
M4, 2010-11-14T07:00:00Z,990.6,230,7,12,8.3,70
M4, 2010-11-14T08:00:00Z,990.6,250,10,16,8.8,71
M4, 2010-11-14T09:00:00Z,991.8,360,7,18,8.1,71
M4, 2010-11-14T10:00:00Z,992.6,330,8,14,8.1,74
M4, 2010-11-14T11:00:00Z,993.2,310,9,16,8.6,68
M4, 2010-11-14T12:00:00Z,993.4,270,10,16,9.1,64
M4, 2010-11-14T13:00:00Z,993.6,250,11,16,9.2,64
M4, 2010-11-14T14:00:00Z,994,250,14,20,8.9,65
M4, 2010-11-14T15:00:00Z,994.6,240,12,20,9.2,65
M4, 2010-11-14T16:00:00Z,995.4,220,10,18,9.4,70
M4, 2010-11-14T17:00:00Z,996.6,220,15,21,8.2,73
M4, 2010-11-14T18:00:00Z,997.6,190,14,20,9,72
M4, 2010-11-14T19:00:00Z,998.2,170,9,20,8.7,74
M4, 2010-11-14T20:00:00Z,999.2,110,8,21,8.1,85
M4, 2010-11-14T21:00:00Z,999.6,160,18,25,8.5,79
M4, 2010-11-14T22:00:00Z,1001.2,140,13,23,8.7,76
M4, 2010-11-14T23:00:00Z,1001.4,150,16,23,9.1,77
M4, 2010-11-15T00:00:00Z,1001.4,170,16,21,9.3,73
M4, 2010-11-15T01:00:00Z,1002,150,15,21,9.2,74
M4, 2010-11-15T02:00:00Z,1002.4,150,16,21,9.3,77
M4, 2010-11-15T03:00:00Z,1002.4,170,13,20,9.4,80
M4, 2010-11-15T04:00:00Z,1002.6,140,15,20,8.8,79
M4, 2010-11-15T05:00:00Z,1003,140,11,18,9.1,86
M4, 2010-11-15T06:00:00Z,1003.8,330,21,25,8.2,85
M4, 2010-11-15T07:00:00Z,1004.8,330,19,25,8.7,78
M4, 2010-11-15T08:00:00Z,1006.2,320,21,27,9.1,63
M4, 2010-11-15T09:00:00Z,1007.6,310,19,27,9.3,60
M4, 2010-11-15T10:00:00Z,1008.4,310,19,29,9.2,60
M4, 2010-11-15T11:00:00Z,1009,300,15,25,9.2,61
M4, 2010-11-15T12:00:00Z,1009.6,300,17,27,9.1,62
M4, 2010-11-15T13:00:00Z,1010,290,18,27,8.9,63
M4, 2010-11-15T14:00:00Z,1010.4,280,14,29,8.8,69
M4, 2010-11-15T15:00:00Z,1011,270,18,25,8.2,66
M4, 2010-11-15T16:00:00Z,1011,270,16,25,9.6,62
M4, 2010-11-15T17:00:00Z,1011.6,260,16,21,9.7,56
M4, 2010-11-15T18:00:00Z,1012,240,12,20,9.7,62
M4, 2010-11-15T19:00:00Z,1012.2,220,12,21,9.7,71
M4, 2010-11-15T20:00:00Z,1012.6,220,20,25,9.6,69
M4, 2010-11-15T21:00:00Z,1012.6,220,17,23,9.5,71
M4, 2010-11-15T22:00:00Z,1012.4,210,20,25,9.9,78
M4, 2010-11-15T23:00:00Z,1012,220,20,25,9.8,78
M4, 2010-11-16T00:00:00Z,1011.2,200,21,27,10.1,86
M4, 2010-11-16T01:00:00Z,1011.2,200,21,31,10.1,89
M4, 2010-11-16T02:00:00Z,1010.6,190,17,27,10.6,90
M4, 2010-11-16T03:00:00Z,1010.6,220,21,29,11.6,85
M4, 2010-11-16T04:00:00Z,1009.8,210,21,31,11.5,85
M4, 2010-11-16T05:00:00Z,1010,200,22,33,11.4,88
M4, 2010-11-16T06:00:00Z,1009.4,190,23,33,11.2,89
M4, 2010-11-16T07:00:00Z,1009,200,25,35,11.1,89
M4, 2010-11-16T08:00:00Z,1008.8,190,27,33,11.7,86
M4, 2010-11-16T09:00:00Z,1009,180,25,35,11.1,86
M4, 2010-11-16T10:00:00Z,1008.4,180,26,35,11.1,82
M4, 2010-11-16T11:00:00Z,1007.8,160,24,33,9.9,83
M4, 2010-11-16T12:00:00Z,1006.4,160,25,33,10.1,82
M4, 2010-11-16T13:00:00Z,1004.4,150,26,35,9.9,83
M4, 2010-11-16T14:00:00Z,1003.4,150,28,37,9.9,83
M4, 2010-11-16T15:00:00Z,1001.8,150,32,41,10.1,79
M4, 2010-11-16T16:00:00Z,999.8,160,33,43,10.6,81
M4, 2010-11-16T17:00:00Z,998.4,150,33,45,10.6,79
M4, 2010-11-16T18:00:00Z,996.6,150,36,49,10.3,81
M4, 2010-11-16T19:00:00Z,995.2,150,37,51,10.1,84
M4, 2010-11-16T20:00:00Z,993.4,150,38,54,10,85
M4, 2010-11-16T21:00:00Z,990.6,150,41,56,10.1,84
M4, 2010-11-16T22:00:00Z,990,150,41,58,9.7,86
M4, 2010-11-16T23:00:00Z,986.8,150,43,60,10.6,83
M4, 2010-11-17T00:00:00Z,985.8,150,41,54,10.7,84
M4, 2010-11-17T01:00:00Z,984.8,160,41,52,10.9,84
M4, 2010-11-17T02:00:00Z,985,150,34,51,10.7,87
M4, 2010-11-17T03:00:00Z,984.8,150,29,41,11.1,83
M4, 2010-11-17T04:00:00Z,984.4,160,30,41,10.6,84
M4, 2010-11-17T05:00:00Z,985,150,29,41,10.5,83
M4, 2010-11-17T06:00:00Z,984.8,150,29,39,10.3,83
M4, 2010-11-17T07:00:00Z,985.2,150,29,37,10,82
M4, 2010-11-17T08:00:00Z,985,150,29,41,9.8,82
M4, 2010-11-17T09:00:00Z,985.6,150,30,41,9.8,80
M4, 2010-11-17T10:00:00Z,985.8,150,29,41,9.9,80
M4, 2010-11-17T11:00:00Z,985.8,140,31,41,9.7,78
M4, 2010-11-17T12:00:00Z,985.4,140,31,41,9.9,78
M4, 2010-11-17T13:00:00Z,984.6,150,32,45,10,77
M4, 2010-11-17T14:00:00Z,984.4,140,31,41,8.9,78
M4, 2010-11-17T15:00:00Z,983.2,140,36,47,10.5,75
M4, 2010-11-17T16:00:00Z,982.8,140,36,47,10.3,77
M4, 2010-11-17T17:00:00Z,982.8,140,36,47,10.3,77
M4, 2010-11-17T18:00:00Z,983.4,140,34,45,10.2,82
M4, 2010-11-17T19:00:00Z,981.8,130,33,45,10.4,83
M4, 2010-11-17T20:00:00Z,982,130,30,41,10.6,84
M4, 2010-11-17T21:00:00Z,982,130,32,43,10.5,83
M4, 2010-11-17T22:00:00Z,981.2,130,35,47,10.3,85
M4, 2010-11-17T23:00:00Z,982,120,33,49,10.6,86
M4, 2010-11-18T00:00:00Z,981.8,120,33,45,10.5,86
M4, 2010-11-18T01:00:00Z,981.6,120,31,45,10.5,85
M4, 2010-11-18T02:00:00Z,980.6,120,30,41,10.4,86
M4, 2010-11-18T03:00:00Z,980.4,130,24,37,10.8,88
M4, 2010-11-18T04:00:00Z,980.4,130,25,35,10.8,87
M4, 2010-11-18T05:00:00Z,979.6,130,18,31,10.9,88
M4, 2010-11-18T06:00:00Z,979.8,120,18,29,10.8,90
M4, 2010-11-18T07:00:00Z,980,140,6,20,10.9,89
M4, 2010-11-18T08:00:00Z,981,270,13,18,11.1,90
M4, 2010-11-18T09:00:00Z,982.2,270,18,27,10.9,89
M4, 2010-11-18T10:00:00Z,983.8,270,23,33,10.9,89
M4, 2010-11-18T11:00:00Z,984.8,270,24,33,10.9,86
M4, 2010-11-18T12:00:00Z, NaN,260,26,35,10.9,85
M4, 2010-11-18T13:00:00Z,988,250,25,35,10.8,84
M4, 2010-11-18T14:00:00Z,988.8,250,25,35,10.7,84
M4, 2010-11-18T15:00:00Z,989.4,250,24,31,10.5,82
M4, 2010-11-18T16:00:00Z,990.8,250,24,33,10.6,78
M4, 2010-11-18T17:00:00Z,991.6,250,20,29,11,77
M4, 2010-11-18T18:00:00Z,993,250,21,27,11,75
M4, 2010-11-18T19:00:00Z,995,250,21,27,9.7,81
M4, 2010-11-18T20:00:00Z,995.6,250,20,29,10.1,80
M4, 2010-11-18T21:00:00Z,996.6,250,21,29,10.4,75
M4, 2010-11-18T22:00:00Z,997.2,250,20,27,10.4,73
M4, 2010-11-18T23:00:00Z,998.2,240,14,25,10.7,75
M4, 2010-11-19T00:00:00Z,998.8,230,17,31,10.5,73
M4, 2010-11-19T01:00:00Z,999.2,230,19,27,10.7,68
M4, 2010-11-19T02:00:00Z,1000.2,220,19,25,10.3,69
M4, 2010-11-19T03:00:00Z,1000.4,230,13,25,10.6,67
M4, 2010-11-19T04:00:00Z,1000.6,210,16,21,10.4,70
M4, 2010-11-19T05:00:00Z,1001.2,200,14,20,10.3,71
M4, 2010-11-19T06:00:00Z,1002,200,14,20,9.8,71
M4, 2010-11-19T07:00:00Z,1002.4,200,12,18,10.3,70
M4, 2010-11-19T08:00:00Z,1003.8,200,13,21,10.2,70
M4, 2010-11-19T09:00:00Z,1004.4,200,12,18,10.2,73
M4, 2010-11-19T10:00:00Z,1005,180,16,21,10.1,79
M4, 2010-11-19T11:00:00Z,1005.4,190,15,21,10.2,70
M4, 2010-11-19T12:00:00Z,1006,190,14,20,10.1,79
M4, 2010-11-19T13:00:00Z,1006,190,12,20,10.1,72
M4, 2010-11-19T14:00:00Z,1006.6,180,9,20,9.4,73
M4, 2010-11-19T15:00:00Z,1006.8,160,7,12,9.9,76
M4, 2010-11-19T16:00:00Z,1007.4,190,11,14,10.3,78
M4, 2010-11-19T17:00:00Z,1008,160,10,16,10.3,78
M4, 2010-11-19T18:00:00Z,1009,150,11,16,10.2,80
M4, 2010-11-19T19:00:00Z,1009.6,150,13,16,10.1,78
M4, 2010-11-19T20:00:00Z,1009.8,130,12,18,10.1,80
M4, 2010-11-19T21:00:00Z,1010.6,140,12,18,10.3,78
M4, 2010-11-19T22:00:00Z,1011.2,150,12,18,10.5,79
M4, 2010-11-19T23:00:00Z,1011.6,130,12,18,10.2,82
M4, 2010-11-20T00:00:00Z,1012,140,12,16,10.4,83
M4, 2010-11-20T01:00:00Z,1012.2,130,10,16,10.3,82
M4, 2010-11-20T02:00:00Z,1012.4,130,11,16,10.3,79
M4, 2010-11-20T03:00:00Z,1012.8,120,10,14,10.6,81
M4, 2010-11-20T04:00:00Z,1013.2,100,11,16,10.5,82
M4, 2010-11-20T05:00:00Z,1013.4,120,12,16,10.6,83
M4, 2010-11-20T06:00:00Z,1014,80,12,16,10.3,83
M4, 2010-11-20T07:00:00Z,1014.6,120,11,16,10.3,84
M4, 2010-11-20T08:00:00Z,1015.4,120,10,16,10.3,83
M4, 2010-11-20T09:00:00Z,1015.8,120,10,16,10.1,85
M4, 2010-11-20T10:00:00Z,1016.6,130,8,12,10.2,84
M4, 2010-11-20T11:00:00Z,1017,120,6,8,10.1,83
M4, 2010-11-20T12:00:00Z,1017.4,130,9,14,9.7,84
M4, 2010-11-20T13:00:00Z,1017.2,100,8,12,9.7,83
M4, 2010-11-20T14:00:00Z,1017.2,100,6,10,9.6,82
M4, 2010-11-20T15:00:00Z,1017.4,90,7,12,9.5,80
M4, 2010-11-20T16:00:00Z,1017.8,80,11,14,9.5,78
M4, 2010-11-20T17:00:00Z,1018.4,90,12,18,9.5,74
M4, 2010-11-20T18:00:00Z,1018.8,110,11,16,9.7,74
M4, 2010-11-20T19:00:00Z,1019.4,120,11,16,9.6,73
M4, 2010-11-20T20:00:00Z,1019.4,120,11,16,9.5,73
M4, 2010-11-20T21:00:00Z,1019.8,120,11,14,9.3,74
M4, 2010-11-20T22:00:00Z,1019.8,130,12,16,9.3,73
M4, 2010-11-20T23:00:00Z,1020.2,130,9,16,9.2,71
M4, 2010-11-21T00:00:00Z,1020.4,120,7,12,9.1,68
M4, 2010-11-21T01:00:00Z,1020.2,80,6,10,9.2,70
M4, 2010-11-21T02:00:00Z,1020.2,60,3,6,9.3,70
M4, 2010-11-21T03:00:00Z,1020.2,20,6,6,9.6,73
M4, 2010-11-21T04:00:00Z,1019.8,70,8,12,9.7,72
M4, 2010-11-21T05:00:00Z,1019.8,70,6,16,9.6,76
M4, 2010-11-21T06:00:00Z,1019.8,70,13,18,9.7,71
M4, 2010-11-21T07:00:00Z,1020.2,70,12,16,9.5,72
M4, 2010-11-21T08:00:00Z,1020.6,80,13,18,9.4,70
M4, 2010-11-21T09:00:00Z,1021,70,12,16,9.4,67
M4, 2010-11-21T10:00:00Z,1021.4,80,9,14,9.5,70
M4, 2010-11-21T11:00:00Z,1021.2,60,9,14,9.3,69
M4, 2010-11-21T12:00:00Z,1020.8,50,8,10,9.5,67
M4, 2010-11-21T13:00:00Z,1020.6,40,8,12,9.5,68
M4, 2010-11-21T14:00:00Z,1020.2,40,11,16,9.7,68
M4, 2010-11-21T15:00:00Z,1019.8,60,8,16,9,69
M4, 2010-11-21T16:00:00Z,1019.6,60,7,12,8.9,73
M4, 2010-11-21T17:00:00Z,1019.4,20,5,6,9,72
M4, 2010-11-21T18:00:00Z,1019.4,50,18,25,7.9,80
M4, 2010-11-21T19:00:00Z,1019.4,60,10,20,8.5,76
M4, 2010-11-21T20:00:00Z,1019.2,40,11,16,8.9,66
M4, 2010-11-21T21:00:00Z,1019.2,40,11,16,9.2,69
M4, 2010-11-21T22:00:00Z,1019.2,30,12,16,9.4,68
M4, 2010-11-21T23:00:00Z,1019,40,14,18,9.3,64
M4, 2010-11-22T00:00:00Z,1018.8,30,12,16,9.3,65
M4, 2010-11-22T01:00:00Z,1018.2,30,11,16,9.3,63
M4, 2010-11-22T02:00:00Z,1017.8,30,12,16,9.2,69
M4, 2010-11-22T03:00:00Z,1017.6,30,9,14,9.2,69
M4, 2010-11-22T04:00:00Z,1016.8,20,10,14,9.4,65
M4, 2010-11-22T05:00:00Z,1016.6,30,11,16,9.3,55
M4, 2010-11-22T06:00:00Z,1016.4,70,8,20,8.6,69
M4, 2010-11-22T07:00:00Z,1016.2,70,10,16,8.1,71
M4, 2010-11-22T08:00:00Z,1016.2,50,10,14,9,71
M4, 2010-11-22T09:00:00Z,1016.6,40,9,14,9,69
M4, 2010-11-22T10:00:00Z,1016.6,40,16,20,8.6,67
M4, 2010-11-22T11:00:00Z,1016.8,90,9,14,8.5,68
M4, 2010-11-22T12:00:00Z,1016.8,40,11,14,9,69
M4, 2010-11-22T13:00:00Z,1016.8,20,11,20,8.5,72
M4, 2010-11-22T14:00:00Z,1016.8,50,9,14,8.9,68
M4, 2010-11-22T15:00:00Z,1016.2,100,8,14,9,68
M4, 2010-11-22T16:00:00Z,1016.4,70,8,12,8.9,68
M4, 2010-11-22T17:00:00Z,1016.2,80,9,12,8.8,69
M4, 2010-11-22T18:00:00Z,1016.6,110,9,12,9.1,70
M4, 2010-11-22T19:00:00Z,1016.8,90,9,12,8.9,68
M4, 2010-11-22T20:00:00Z,1017.2,110,8,12,9.1,69
M4, 2010-11-22T21:00:00Z,1017.8,80,7,12,9.2,69
M4, 2010-11-22T22:00:00Z,1017.8,90,9,12,9.4,68
M4, 2010-11-22T23:00:00Z,1018,130,6,8,9.4,70
M4, 2010-11-23T00:00:00Z,1018.4,130,7,10,9.4,71
M4, 2010-11-23T01:00:00Z,1018.2,130,5,8,9.2,68
M4, 2010-11-23T02:00:00Z,1018.2,130,4,6,9.1,68
M4, 2010-11-23T03:00:00Z,1018.2,110,3,6,9.1,68
M4, 2010-11-23T04:00:00Z,1018.2,340,2,4,9.2,68
M4, 2010-11-23T05:00:00Z,1018.2,90,7,10,8.7,72
M4, 2010-11-23T06:00:00Z,1018.2,140,4,8,8.9,73
M4, 2010-11-23T07:00:00Z,1018.2,130,6,10,8.5,73
M4, 2010-11-23T08:00:00Z,1018.2,340,3,4,8.7,74
M4, 2010-11-23T09:00:00Z,1018.6,320,5,8,9,73
M4, 2010-11-23T10:00:00Z,1018.6,340,5,6,9.3,71
M4, 2010-11-23T11:00:00Z,1018.8,310,5,6,9,69
M4, 2010-11-23T12:00:00Z,1018.4,270,4,16,8.9,69
M4, 2010-11-23T13:00:00Z,1018.2,310,7,12,9.1,71
M4, 2010-11-23T14:00:00Z,1018,330,7,16,9.3,70
M4, 2010-11-23T15:00:00Z,1017.6,310,8,12,9.4,66
M4, 2010-11-23T16:00:00Z,1017.4,350,9,16,9.1,72
M4, 2010-11-23T17:00:00Z,1017,340,11,16,9.3,72
M4, 2010-11-23T18:00:00Z,1016.8,250,9,16,8.3,75
M4, 2010-11-23T19:00:00Z,1016.8,350,11,16,9.1,70
M4, 2010-11-23T20:00:00Z,1016.8,310,11,16,8.7,71
M4, 2010-11-23T21:00:00Z,1016.8,10,12,16,9,69
M4, 2010-11-23T22:00:00Z,1016.6,360,16,20,8.6,67
M4, 2010-11-23T23:00:00Z,1016.6,20,7,14,8.5,69
M4, 2010-11-24T00:00:00Z,1016.6,360,4,12,8.4,70
M4, 2010-11-24T01:00:00Z,1016.4,330,11,16,8.1,73
M4, 2010-11-24T02:00:00Z,1015.8,40,10,18,8.6,73
M4, 2010-11-24T03:00:00Z,1015.8,80,9,16,8.1,70
M4, 2010-11-24T04:00:00Z,1015.6,40,6,14,7.4,73
M4, 2010-11-24T05:00:00Z,1016,50,7,16,8.1,70
M4, 2010-11-24T06:00:00Z,1015.8,60,15,21,8.1,73
M4, 2010-11-24T07:00:00Z,1016.2,40,14,25,7.5,71
M4, 2010-11-24T08:00:00Z,1016.2,30,21,25,8.1,66
M4, 2010-11-24T09:00:00Z,1016.8,40,11,25,7.8,65
M4, 2010-11-24T10:00:00Z,1016.8,10,11,16,8.4,67
M4, 2010-11-24T11:00:00Z,1017.2,30,14,20,8.5,64
M4, 2010-11-24T12:00:00Z,1017.2,10,16,21,8.4,65
M4, 2010-11-24T13:00:00Z,1017.2,360,15,25,7.7,67
M4, 2010-11-24T14:00:00Z,1017.2,360,17,23,7.8,72
M4, 2010-11-24T15:00:00Z,1016.8,20,17,25,7.8,68
M4, 2010-11-24T16:00:00Z,1017.6,20,15,29,7.2,72
M4, 2010-11-24T17:00:00Z,1017.8,30,22,29,8,64
M4, 2010-11-24T18:00:00Z,1018,30,21,31,8.1,60
M4, 2010-11-24T19:00:00Z,1018.2,30,23,33,8.3,62
M4, 2010-11-24T20:00:00Z,1018.8,20,21,31,7.9,59
M4, 2010-11-24T21:00:00Z,1019.4,20,24,33,7.5,71
M4, 2010-11-24T22:00:00Z,1019.8,40,25,37,6.5,74
M4, 2010-11-24T23:00:00Z,1020,360,24,31,6.1,69
M4, 2010-11-25T00:00:00Z,1019.6,10,21,31,7.3,73
M4, 2010-11-25T01:00:00Z,1020,30,20,31,6.7,71
M4, 2010-11-25T02:00:00Z,1019.8,40,19,35,6.2,78
M4, 2010-11-25T03:00:00Z,1019.8,20,21,35,6.9,70
M4, 2010-11-25T04:00:00Z,1020.2,40,20,37,6.4,78
M4, 2010-11-25T05:00:00Z,1020,30,19,35,7.1,75
M4, 2010-11-25T06:00:00Z,1020,10,17,33,7.2,79
M4, 2010-11-25T07:00:00Z,1020.4,30,22,35,6.6,75
M4, 2010-11-25T08:00:00Z,1020.6,30,23,29,6.9,75
M4, 2010-11-25T09:00:00Z,1021.2,20,20,35,7.3,72
M4, 2010-11-25T10:00:00Z,1021.2,360,17,35,6.9,74
M4, 2010-11-25T11:00:00Z,1021.4,10,20,29,7.7,67
M4, 2010-11-25T12:00:00Z,1021.4,360,22,29,8.2,62
M4, 2010-11-25T13:00:00Z,1020.8,350,16,31,8.1,69
M4, 2010-11-25T14:00:00Z,1020.2,330,19,29,7.8,75
M4, 2010-11-25T15:00:00Z,1019.8,340,21,27,7.4,77
M4, 2010-11-25T16:00:00Z,1018.8,340,23,31,7.8,78
M4, 2010-11-25T17:00:00Z,1018.6,330,27,37,8.3,79
M4, 2010-11-25T18:00:00Z,1017.8,330,25,39,7.6,81
M4, 2010-11-25T19:00:00Z,1017.2,340,21,35,7.7,81
M4, 2010-11-25T20:00:00Z,1017,330,23,31,8.7,71
M4, 2010-11-25T21:00:00Z,1016.2,360,26,33,8,76
M4, 2010-11-25T22:00:00Z,1016.6,350,25,33,8.9,70
M4, 2010-11-25T23:00:00Z,1016.2,360,22,33,8.1,75
M4, 2010-11-26T00:00:00Z,1016,360,20,33,8,75
M4, 2010-11-26T01:00:00Z,1016.4,360,22,33,6.9,72
M4, 2010-11-26T02:00:00Z,1016.4,10,18,35,7.7,77
M4, 2010-11-26T03:00:00Z,1016.4,20,26,35,7.5,73
M4, 2010-11-26T04:00:00Z,1016.2,20,25,33,7.4,73
M4, 2010-11-26T05:00:00Z,1016.6,10,24,35,7.1,68
M4, 2010-11-26T06:00:00Z,1016.4,10,25,35,7.7,60
M4, 2010-11-26T07:00:00Z,1017,10,31,41,6.2,72
M4, 2010-11-26T08:00:00Z,1016.8,30,20,35,6.5,74
M4, 2010-11-26T09:00:00Z,1016.4,10,24,37,6.5,68
M4, 2010-11-26T10:00:00Z,1016.6,360,24,35,7.3,61
M4, 2010-11-26T11:00:00Z,1016.6,340,19,37,6.5,74
M4, 2010-11-26T12:00:00Z,1015.6,350,22,33,7,66
M4, 2010-11-26T13:00:00Z,1015.2,360,18,37,5.4,75
M4, 2010-11-26T14:00:00Z,1014.6,350,23,33,4.7,75
M4, 2010-11-26T15:00:00Z,1013.6,20,20,31,4.9,78
M4, 2010-11-26T16:00:00Z,1013.2,360,14,39,6.1,81
M4, 2010-11-26T17:00:00Z,1012,360,25,45,6.5,74
M4, 2010-11-26T18:00:00Z,1011,350,26,35,6.5,71
M4, 2010-11-26T19:00:00Z,1010.6,360,24,41,7.1,66
M4, 2010-11-26T20:00:00Z,1009.6,340,24,35,6.4,71
M4, 2010-11-26T21:00:00Z,1009,340,19,35,5.9,78
M4, 2010-11-26T22:00:00Z,1009,60,20,35,4.9,81
M4, 2010-11-26T23:00:00Z,1009.6,40,24,33,5.6,83
M4, 2010-11-27T00:00:00Z,1010.6,40,26,35,7.5,68
M4, 2010-11-27T01:00:00Z,1011.2,40,23,43,7.5,67
M4, 2010-11-27T02:00:00Z,1011.6,40,27,41,7.4,64
M4, 2010-11-27T03:00:00Z,1012.6,40,27,45,6.6,69
M4, 2010-11-27T04:00:00Z,1014.2,60,32,45,5.3,75
M4, 2010-11-27T05:00:00Z,1014.2,60,29,41,4.5,79
M4, 2010-11-27T06:00:00Z,1015.2,20,24,41,6.1,69
M4, 2010-11-27T07:00:00Z,1014.6,40,30,37,6.7,57
M4, 2010-11-27T08:00:00Z,1016,50,28,41,6.6,53
M4, 2010-11-27T09:00:00Z,1016.8,30,28,39,5.2,70
M4, 2010-11-27T10:00:00Z,1017.2,30,29,39,4.7,78
M4, 2010-11-27T11:00:00Z,1016.8,10,21,35,5.8,72
M4, 2010-11-27T12:00:00Z,1015.8,360,20,29,5.1,72
M4, 2010-11-27T13:00:00Z,1015.2,40,21,29,2.5,84
M4, 2010-11-27T14:00:00Z,1014.6,30,12,21,2.8,89
M4, 2010-11-27T15:00:00Z,1013.4,50,6,21,2.6,88
M4, 2010-11-27T16:00:00Z,1012.2,330,16,31,4.4,83
M4, 2010-11-27T17:00:00Z,1012,40,23,35,4.7,83
M4, 2010-11-27T18:00:00Z,1011.6,10,22,41,4.6,82
M4, 2010-11-27T19:00:00Z,1011.2,20,28,39,6.4,59
M4, 2010-11-27T20:00:00Z,1011,20,24,35,6.6,64
M4, 2010-11-27T21:00:00Z,1011,20,24,35,6.2,56
M4, 2010-11-27T22:00:00Z,1011.4,50,24,31,4.4,67
M4, 2010-11-27T23:00:00Z,1010.4,360,21,29,4.5,69
M4, 2010-11-28T00:00:00Z,1010.2,20,19,29,5.5,58
M4, 2010-11-28T01:00:00Z,1010,30,22,29,4.9,59
M4, 2010-11-28T02:00:00Z,1009.6,20,14,33,3.5,71
M4, 2010-11-28T03:00:00Z,1009,30,15,27,4.6,62
M4, 2010-11-28T04:00:00Z,1008,30,17,25,4.7,61
M4, 2010-11-28T05:00:00Z,1008,20,14,21,4.9,60
M4, 2010-11-28T06:00:00Z,1007.4,360,17,27,4.4,66
M4, 2010-11-28T07:00:00Z,1007.4,40,15,25,5.1,49
M4, 2010-11-28T08:00:00Z,1008,60,13,25,5.1,58
M4, 2010-11-28T09:00:00Z,1009,110,20,31,2.9,80
M4, 2010-11-28T10:00:00Z,1008.8,110,16,23,2.8,72
M4, 2010-11-28T11:00:00Z,1009.4,90,9,20,2.9,77
M4, 2010-11-28T12:00:00Z,1009,50,17,21,4.8,52
M4, 2010-11-28T13:00:00Z,1009,50,18,25,5.1,55
M4, 2010-11-28T14:00:00Z,1009.2,100,15,31,2.7,75
M4, 2010-11-28T15:00:00Z,1009,120,14,25,2.9,82
